Command,Chromosome,Sample_Size,Time_Taken,Memory_Used_MB,Input_file_size
compress,1,2500,25:29.28,1173840,65373762405
decompress,1,2500,15:24.99,343364,326862338
random_access,1,2500,0:00.21,340056,326862338
random_access,1,2500,0:00.17,257608,326862338
random_access,1,2500,0:00.18,279492,326862338
compress,1,2500,25:12.25,1176180,65373762405
decompress,1,2500,15:35.51,343356,326862338
random_access,1,2500,0:00.22,340108,326862338
random_access,1,2500,0:00.16,257564,326862338
random_access,1,2500,0:00.18,279532,326862338
compress,1,2500,25:08.62,1221824,65373762405
decompress,1,2500,15:53.96,343380,326862338
random_access,1,2500,0:00.22,340052,326862338
random_access,1,2500,0:00.17,257696,326862338
random_access,1,2500,0:00.18,279396,326862338
compress,1,2250,23:16.75,1051844,56416317998
decompress,1,2250,13:14.62,310868,308706169
random_access,1,2250,0:00.20,307604,308706169
random_access,1,2250,0:00.19,307740,308706169
random_access,1,2250,0:00.20,307596,308706169
compress,1,2250,22:36.49,1083128,56416317998
decompress,1,2250,13:18.85,310696,308706169
random_access,1,2250,0:00.19,307708,308706169
random_access,1,2250,0:00.20,307816,308706169
random_access,1,2250,0:00.19,307848,308706169
compress,1,2250,25:31.97,1070688,56416317998
decompress,1,2250,13:21.50,310724,308706169
random_access,1,2250,0:00.20,307648,308706169
random_access,1,2250,0:00.20,307632,308706169
random_access,1,2250,0:00.19,307748,308706169
compress,1,2000,20:55.90,976932,47774230928
decompress,1,2000,11:25.91,278784,288870620
random_access,1,2000,0:00.18,275860,288870620
random_access,1,2000,0:00.18,275840,288870620
random_access,1,2000,0:00.18,275672,288870620
compress,1,2000,19:58.60,956536,47774230928
decompress,1,2000,11:23.44,278752,288870620
random_access,1,2000,0:00.19,275676,288870620
random_access,1,2000,0:00.19,275724,288870620
random_access,1,2000,0:00.19,275668,288870620
compress,1,2000,20:37.03,947688,47774230928
decompress,1,2000,11:40.82,278764,288870620
random_access,1,2000,0:00.19,275744,288870620
random_access,1,2000,0:00.18,275752,288870620
random_access,1,2000,0:00.18,275848,288870620
compress,1,1500,12:59.33,734204,31991894277
decompress,1,1500,8:10.37,213800,246798365
random_access,1,1500,0:00.16,211216,246798365
random_access,1,1500,0:00.10,130952,246798365
random_access,1,1500,0:00.03,18340,246798365
compress,1,1500,13:00.81,713908,31991894277
decompress,1,1500,8:03.50,213908,246798365
random_access,1,1500,0:00.15,211296,246798365
random_access,1,1500,0:00.11,130908,246798365
random_access,1,1500,0:00.02,18388,246798365
compress,1,1500,14:10.97,713728,31991894277
decompress,1,1500,7:45.34,213884,246798365
random_access,1,1500,0:00.14,211104,246798365
random_access,1,1500,0:00.10,130808,246798365
random_access,1,1500,0:00.03,18356,246798365
compress,1,1000,8:30.52,517608,18334725465
decompress,1,1000,4:54.83,149136,201313069
random_access,1,1000,0:00.09,111648,201313069
random_access,1,1000,0:00.11,138480,201313069
random_access,1,1000,0:00.04,35756,201313069
compress,1,1000,11:57.56,490524,18334725465
decompress,1,1000,4:52.04,149100,201313069
random_access,1,1000,0:00.10,111524,201313069
random_access,1,1000,0:00.10,138536,201313069
random_access,1,1000,0:00.04,35732,201313069
compress,1,1000,9:36.61,504188,18334725465
decompress,1,1000,4:49.09,149056,201313069
random_access,1,1000,0:00.09,111588,201313069
random_access,1,1000,0:00.10,138484,201313069
random_access,1,1000,0:00.04,35868,201313069
compress,1,900,14:06.31,446180,15921428579
decompress,1,900,4:14.76,135936,191952636
random_access,1,900,0:00.10,128092,191952636
random_access,1,900,0:00.10,134156,191952636
random_access,1,900,0:00.07,87300,191952636
compress,1,900,7:05.37,455248,15921428579
decompress,1,900,4:12.89,135968,191952636
random_access,1,900,0:00.10,128084,191952636
random_access,1,900,0:00.10,133992,191952636
random_access,1,900,0:00.08,87276,191952636
compress,1,900,7:13.54,436892,15921428579
decompress,1,900,4:10.16,135884,191952636
random_access,1,900,0:00.09,128088,191952636
random_access,1,900,0:00.10,134144,191952636
random_access,1,900,0:00.07,87384,191952636
compress,1,800,8:17.17,391312,13570755827
decompress,1,800,3:39.28,122932,181426362
random_access,1,800,0:00.09,119132,181426362
random_access,1,800,0:00.08,101452,181426362
random_access,1,800,0:00.09,121360,181426362
compress,1,800,17:19.98,385172,13570755827
decompress,1,800,3:35.75,123004,181426362
random_access,1,800,0:00.10,119124,181426362
random_access,1,800,0:00.08,101484,181426362
random_access,1,800,0:00.10,121396,181426362
compress,1,800,19:42.59,385888,13570755827
decompress,1,800,3:42.41,123044,181426362
random_access,1,800,0:00.09,119064,181426362
random_access,1,800,0:00.09,101360,181426362
random_access,1,800,0:00.10,121356,181426362
compress,1,750,22:46.44,372400,12460837551
decompress,1,750,3:24.39,116528,176482226
random_access,1,750,0:00.09,107204,176482226
random_access,1,750,0:00.07,69524,176482226
random_access,1,750,0:00.07,72140,176482226
compress,1,750,8:02.75,343680,12460837551
decompress,1,750,3:24.83,116508,176482226
random_access,1,750,0:00.09,107236,176482226
random_access,1,750,0:00.07,69376,176482226
random_access,1,750,0:00.07,72148,176482226
compress,1,750,7:21.43,384092,12460837551
decompress,1,750,3:23.83,116556,176482226
random_access,1,750,0:00.09,107172,176482226
random_access,1,750,0:00.07,69344,176482226
random_access,1,750,0:00.06,72148,176482226
compress,1,700,21:46.35,344904,11376863786
decompress,1,700,3:09.10,110200,171324666
random_access,1,700,0:00.09,108524,171324666
random_access,1,700,0:00.07,87652,171324666
random_access,1,700,0:00.09,79968,171324666
compress,1,700,6:09.88,338628,11376863786
decompress,1,700,3:08.26,110232,171324666
random_access,1,700,0:00.09,108468,171324666
random_access,1,700,0:00.07,87520,171324666
random_access,1,700,0:00.08,79964,171324666
compress,1,700,12:50.83,347856,11376863786
decompress,1,700,3:07.45,110232,171324666
random_access,1,700,0:00.09,108504,171324666
random_access,1,700,0:00.07,87704,171324666
random_access,1,700,0:00.08,79952,171324666
compress,1,600,5:26.73,287592,9284298410
decompress,1,600,2:38.51,97248,160422546
random_access,1,600,0:00.10,95440,160422546
random_access,1,600,0:00.09,95648,160422546
random_access,1,600,0:00.03,28496,160422546
compress,1,600,12:03.67,290780,9284298410
decompress,1,600,2:38.87,97308,160422546
random_access,1,600,0:00.11,95604,160422546
random_access,1,600,0:00.08,95720,160422546
random_access,1,600,0:00.05,28480,160422546
compress,1,600,33:15.74,276872,9284298410
decompress,1,600,2:39.75,97236,160422546
random_access,1,600,0:00.09,95776,160422546
random_access,1,600,0:00.08,95776,160422546
random_access,1,600,0:00.04,28488,160422546
compress,1,500,18:28.16,262728,7296673104
decompress,1,500,2:13.16,84268,148364703
random_access,1,500,0:00.07,42044,148364703
random_access,1,500,0:00.07,82732,148364703
random_access,1,500,0:00.05,54184,148364703
compress,1,500,4:02.92,253372,7296673104
decompress,1,500,2:09.43,84320,148364703
random_access,1,500,0:00.06,41856,148364703
random_access,1,500,0:00.08,82680,148364703
random_access,1,500,0:00.06,54252,148364703
compress,1,500,4:01.40,242296,7296673104
decompress,1,500,2:12.13,84176,148364703
random_access,1,500,0:00.05,42048,148364703
random_access,1,500,0:00.07,82716,148364703
random_access,1,500,0:00.05,54228,148364703
compress,1,250,2:57.79,126240,3018536838
decompress,1,250,0:59.79,51868,113229321
random_access,1,250,0:00.04,36456,113229321
random_access,1,250,0:00.06,50404,113229321
random_access,1,250,0:00.03,20560,113229321
compress,1,250,2:30.46,135772,3018536838
decompress,1,250,0:59.72,51872,113229321
random_access,1,250,0:00.05,36528,113229321
random_access,1,250,0:00.05,50432,113229321
random_access,1,250,0:00.03,20656,113229321
compress,1,250,2:26.21,125856,3018536838
decompress,1,250,0:56.40,51792,113229321
random_access,1,250,0:00.06,36552,113229321
random_access,1,250,0:00.05,50540,113229321
random_access,1,250,0:00.03,20680,113229321
compress,1,200,2:10.52,108600,2282246494
decompress,1,200,0:46.79,45332,103841086
random_access,1,200,0:00.05,22040,103841086
random_access,1,200,0:00.05,33284,103841086
random_access,1,200,0:00.04,39592,103841086
compress,1,200,4:14.26,104252,2282246494
decompress,1,200,0:47.12,45472,103841086
random_access,1,200,0:00.03,22060,103841086
random_access,1,200,0:00.04,33384,103841086
random_access,1,200,0:00.04,39604,103841086
compress,1,200,2:40.12,108488,2282246494
decompress,1,200,0:42.66,45388,103841086
random_access,1,200,0:00.04,22092,103841086
random_access,1,200,0:00.04,33348,103841086
random_access,1,200,0:00.04,39448,103841086
compress,1,150,7:49.62,87864,1627306183
decompress,1,150,0:32.06,39228,94283506
random_access,1,150,0:00.05,37692,94283506
random_access,1,150,0:00.06,37644,94283506
random_access,1,150,0:00.04,26164,94283506
compress,1,150,3:34.16,98640,1627306183
decompress,1,150,0:35.23,39108,94283506
random_access,1,150,0:00.05,37496,94283506
random_access,1,150,0:00.04,37656,94283506
random_access,1,150,0:00.04,26364,94283506
compress,1,150,2:45.00,89720,1627306183
decompress,1,150,0:31.89,39156,94283506
random_access,1,150,0:00.05,37708,94283506
random_access,1,150,0:00.04,37760,94283506
random_access,1,150,0:00.04,26164,94283506
compress,1,100,3:27.49,64344,1044814500
decompress,1,100,0:23.94,32284,83109278
random_access,1,100,0:00.03,20852,83109278
random_access,1,100,0:00.03,21036,83109278
random_access,1,100,0:00.04,25596,83109278
compress,1,100,1:53.68,66720,1044814500
decompress,1,100,0:21.66,32444,83109278
random_access,1,100,0:00.03,20712,83109278
random_access,1,100,0:00.03,21000,83109278
random_access,1,100,0:00.04,25672,83109278
compress,1,100,2:42.41,67680,1044814500
decompress,1,100,0:23.76,32384,83109278
random_access,1,100,0:00.04,20848,83109278
random_access,1,100,0:00.03,21052,83109278
random_access,1,100,0:00.04,25568,83109278
compress,1,50,1:34.33,48400,529831997
decompress,1,50,0:14.67,25920,67518084
random_access,1,50,0:00.03,21024,67518084
random_access,1,50,0:00.04,17684,67518084
random_access,1,50,0:00.03,24212,67518084
compress,1,50,1:31.24,50832,529831997
decompress,1,50,0:12.52,25900,67518084
random_access,1,50,0:00.03,20960,67518084
random_access,1,50,0:00.03,17812,67518084
random_access,1,50,0:00.03,24420,67518084
compress,1,50,1:48.40,55116,529831997
decompress,1,50,0:13.13,25876,67518084
random_access,1,50,0:00.03,20900,67518084
random_access,1,50,0:00.03,17748,67518084
random_access,1,50,0:00.03,24336,67518084
compress,1,25,1:37.44,39168,305054997
decompress,1,25,0:10.04,22816,55924323
random_access,1,25,0:00.03,17480,55924323
random_access,1,25,0:00.03,21440,55924323
random_access,1,25,0:00.02,18552,55924323
compress,1,25,1:38.59,40364,305054997
decompress,1,25,0:09.74,22852,55924323
random_access,1,25,0:00.03,17460,55924323
random_access,1,25,0:00.04,21348,55924323
random_access,1,25,0:00.03,18536,55924323
compress,1,25,6:49.30,39504,305054997
decompress,1,25,0:09.78,22908,55924323
random_access,1,25,0:00.03,17508,55924323
random_access,1,25,0:00.03,21348,55924323
random_access,1,25,0:00.04,18556,55924323
compress,1,15,1:35.78,35204,225397997
decompress,1,15,0:07.34,21392,49857425
random_access,1,15,0:00.03,20016,49857425
random_access,1,15,0:00.03,19972,49857425
random_access,1,15,0:00.03,19256,49857425
compress,1,15,3:27.78,35844,225397997
decompress,1,15,0:07.24,21220,49857425
random_access,1,15,0:00.03,19988,49857425
random_access,1,15,0:00.03,20040,49857425
random_access,1,15,0:00.02,19256,49857425
compress,1,15,2:47.91,34852,225397997
decompress,1,15,0:07.50,21364,49857425
random_access,1,15,0:00.03,20120,49857425
random_access,1,15,0:00.04,20076,49857425
random_access,1,15,0:00.03,19300,49857425
compress,1,10,1:21.95,33040,184698932
decompress,1,10,0:06.26,20540,45540517
random_access,1,10,0:00.03,17256,45540517
random_access,1,10,0:00.02,18000,45540517
random_access,1,10,0:00.02,17620,45540517
compress,1,10,6:23.28,33048,184698932
decompress,1,10,0:06.50,20544,45540517
random_access,1,10,0:00.03,17200,45540517
random_access,1,10,0:00.03,17824,45540517
random_access,1,10,0:00.02,17492,45540517
compress,1,10,1:26.07,32680,184698932
decompress,1,10,0:05.86,20540,45540517
random_access,1,10,0:00.03,17104,45540517
random_access,1,10,0:00.03,17896,45540517
random_access,1,10,0:00.03,17592,45540517
compress,1,5,1:20.76,30092,126104254
decompress,1,5,0:04.88,19912,36069007
random_access,1,5,0:00.03,17164,36069007
random_access,1,5,0:00.03,17336,36069007
random_access,1,5,0:00.04,18568,36069007
compress,1,5,1:25.63,31404,126104254
decompress,1,5,0:05.89,19976,36069007
random_access,1,5,0:00.03,16992,36069007
random_access,1,5,0:00.03,17280,36069007
random_access,1,5,0:00.04,18684,36069007
compress,1,5,7:10.17,29968,126104254
decompress,1,5,0:05.25,19788,36069007
random_access,1,5,0:00.04,17156,36069007
random_access,1,5,0:00.02,17296,36069007
random_access,1,5,0:00.03,18584,36069007
compress,1,2,1:46.38,28124,82725306
decompress,1,2,0:03.67,19588,26698694
random_access,1,2,0:00.04,17532,26698694
random_access,1,2,0:00.04,16696,26698694
random_access,1,2,0:00.03,17008,26698694
compress,1,2,3:16.35,29628,82725306
decompress,1,2,0:03.87,19612,26698694
random_access,1,2,0:00.02,17296,26698694
random_access,1,2,0:00.02,16704,26698694
random_access,1,2,0:00.03,17040,26698694
compress,1,2,4:51.30,28864,82725306
decompress,1,2,0:04.01,19620,26698694
random_access,1,2,0:00.03,17356,26698694
random_access,1,2,0:00.03,16780,26698694
random_access,1,2,0:00.03,16968,26698694
compress,1,1,2:48.87,28116,59452107
decompress,1,1,0:03.48,19196,20406674
random_access,1,1,0:00.02,16548,20406674
random_access,1,1,0:00.02,16852,20406674
random_access,1,1,0:00.04,17108,20406674
compress,1,1,1:11.01,28884,59452107
decompress,1,1,0:03.26,19252,20406674
random_access,1,1,0:00.02,16628,20406674
random_access,1,1,0:00.03,16840,20406674
random_access,1,1,0:00.02,17008,20406674
compress,1,1,4:39.46,28540,59452107
decompress,1,1,0:03.19,19272,20406674
random_access,1,1,0:00.03,16596,20406674
random_access,1,1,0:00.03,16852,20406674
random_access,1,1,0:00.02,17136,20406674
compress,22,2500,8:28.69,1111452,11154433218
decompress,22,2500,2:53.53,339564,61897786
random_access,22,2500,0:00.20,311912,61897786
random_access,22,2500,0:00.11,159620,61897786
random_access,22,2500,0:00.22,336700,61897786
compress,22,2500,7:19.07,1078080,11154433218
decompress,22,2500,2:49.99,339636,61897786
random_access,22,2500,0:00.20,312052,61897786
random_access,22,2500,0:00.12,159620,61897786
random_access,22,2500,0:00.22,336384,61897786
compress,22,2500,6:49.61,1077192,11154433218
decompress,22,2500,2:48.51,339616,61897786
random_access,22,2500,0:00.19,311916,61897786
random_access,22,2500,0:00.11,159572,61897786
random_access,22,2500,0:00.20,336320,61897786
compress,22,2250,3:47.05,988188,9626864845
decompress,22,2250,2:31.16,307448,58323154
random_access,22,2250,0:00.08,107380,58323154
random_access,22,2250,0:00.17,246592,58323154
random_access,22,2250,0:00.18,293736,58323154
compress,22,2250,4:50.07,1021608,9626864845
decompress,22,2250,2:28.12,307384,58323154
random_access,22,2250,0:00.07,107384,58323154
random_access,22,2250,0:00.18,246548,58323154
random_access,22,2250,0:00.19,293768,58323154
compress,22,2250,4:44.99,1004088,9626864845
decompress,22,2250,2:27.81,307428,58323154
random_access,22,2250,0:00.08,107448,58323154
random_access,22,2250,0:00.17,246540,58323154
random_access,22,2250,0:00.18,293860,58323154
compress,22,2000,3:15.83,857528,8156711033
decompress,22,2000,2:06.68,275520,54412698
random_access,22,2000,0:00.17,272356,54412698
random_access,22,2000,0:00.11,147152,54412698
random_access,22,2000,0:00.18,272316,54412698
compress,22,2000,3:55.60,858416,8156711033
decompress,22,2000,2:09.93,275376,54412698
random_access,22,2000,0:00.17,272264,54412698
random_access,22,2000,0:00.10,147312,54412698
random_access,22,2000,0:00.19,272352,54412698
compress,22,2000,5:45.30,884772,8156711033
decompress,22,2000,2:10.30,275588,54412698
random_access,22,2000,0:00.17,272216,54412698
random_access,22,2000,0:00.10,147180,54412698
random_access,22,2000,0:00.18,272224,54412698
compress,22,1500,3:16.51,663480,5464733991
decompress,22,1500,1:26.19,210620,46450884
random_access,22,1500,0:00.04,56944,46450884
random_access,22,1500,0:00.10,126432,46450884
random_access,22,1500,0:00.08,107700,46450884
compress,22,1500,13:45.71,641372,5464733991
decompress,22,1500,1:25.25,210564,46450884
random_access,22,1500,0:00.04,56884,46450884
random_access,22,1500,0:00.09,126520,46450884
random_access,22,1500,0:00.08,107440,46450884
compress,22,1500,5:50.99,669196,5464733991
decompress,22,1500,1:28.82,210488,46450884
random_access,22,1500,0:00.05,56868,46450884
random_access,22,1500,0:00.09,126612,46450884
random_access,22,1500,0:00.08,107540,46450884
compress,22,1000,1:30.27,431864,3151843320
decompress,22,1000,0:49.92,145452,37866393
random_access,22,1000,0:00.05,61220,37866393
random_access,22,1000,0:00.05,61936,37866393
random_access,22,1000,0:00.09,143644,37866393
compress,22,1000,1:30.35,444452,3151843320
decompress,22,1000,0:54.41,145536,37866393
random_access,22,1000,0:00.04,61148,37866393
random_access,22,1000,0:00.05,61872,37866393
random_access,22,1000,0:00.10,143636,37866393
compress,22,1000,3:48.65,436740,3151843320
decompress,22,1000,0:53.62,145520,37866393
random_access,22,1000,0:00.04,61184,37866393
random_access,22,1000,0:00.05,61872,37866393
random_access,22,1000,0:00.10,143620,37866393
compress,22,900,1:20.36,392312,2734196057
decompress,22,900,0:48.40,132868,35998953
random_access,22,900,0:00.09,130784,35998953
random_access,22,900,0:00.02,30920,35998953
random_access,22,900,0:00.05,56180,35998953
compress,22,900,7:10.04,393016,2734196057
decompress,22,900,0:48.58,132884,35998953
random_access,22,900,0:00.10,130868,35998953
random_access,22,900,0:00.03,31120,35998953
random_access,22,900,0:00.04,56224,35998953
compress,22,900,1:21.30,388100,2734196057
decompress,22,900,0:43.40,132820,35998953
random_access,22,900,0:00.09,130952,35998953
random_access,22,900,0:00.02,31028,35998953
random_access,22,900,0:00.04,56032,35998953
compress,22,800,1:11.03,354528,2333657293
decompress,22,800,0:41.48,119876,34090285
random_access,22,800,0:00.09,117888,34090285
random_access,22,800,0:00.06,70180,34090285
random_access,22,800,0:00.03,47744,34090285
compress,22,800,3:11.20,354048,2333657293
decompress,22,800,0:41.83,119708,34090285
random_access,22,800,0:00.09,118048,34090285
random_access,22,800,0:00.05,70216,34090285
random_access,22,800,0:00.04,47924,34090285
compress,22,800,1:16.26,343304,2333657293
decompress,22,800,0:41.66,119872,34090285
random_access,22,800,0:00.08,118032,34090285
random_access,22,800,0:00.06,70408,34090285
random_access,22,800,0:00.04,47960,34090285
compress,22,750,1:06.58,321244,2139774361
decompress,22,750,0:38.72,113244,33079580
random_access,22,750,0:00.04,37200,33079580
random_access,22,750,0:00.05,44848,33079580
random_access,22,750,0:00.04,38948,33079580
compress,22,750,1:07.70,324512,2139774361
decompress,22,750,0:39.19,113268,33079580
random_access,22,750,0:00.03,37268,33079580
random_access,22,750,0:00.04,44796,33079580
random_access,22,750,0:00.03,38844,33079580
compress,22,750,1:07.91,329056,2139774361
decompress,22,750,0:38.44,113232,33079580
random_access,22,750,0:00.04,37368,33079580
random_access,22,750,0:00.04,44904,33079580
random_access,22,750,0:00.04,38916,33079580
compress,22,700,1:02.47,310228,1950639556
decompress,22,700,0:35.67,106840,32081946
random_access,22,700,0:00.08,105116,32081946
random_access,22,700,0:00.04,59564,32081946
random_access,22,700,0:00.07,76120,32081946
compress,22,700,1:03.48,311832,1950639556
decompress,22,700,0:36.01,106880,32081946
random_access,22,700,0:00.08,105148,32081946
random_access,22,700,0:00.05,59720,32081946
random_access,22,700,0:00.06,76180,32081946
compress,22,700,2:58.11,306444,1950639556
decompress,22,700,0:34.96,106756,32081946
random_access,22,700,0:00.08,105180,32081946
random_access,22,700,0:00.04,59588,32081946
random_access,22,700,0:00.06,76172,32081946
compress,22,600,5:36.66,270684,1594976952
decompress,22,600,0:29.27,93788,30079707
random_access,22,600,0:00.02,15080,30079707
random_access,22,600,0:00.06,92452,30079707
random_access,22,600,0:00.05,70536,30079707
compress,22,600,0:55.63,282708,1594976952
decompress,22,600,0:27.83,93608,30079707
random_access,22,600,0:00.02,15088,30079707
random_access,22,600,0:00.07,92400,30079707
random_access,22,600,0:00.05,70540,30079707
compress,22,600,0:56.21,262420,1594976952
decompress,22,600,0:28.92,93752,30079707
random_access,22,600,0:00.01,15124,30079707
random_access,22,600,0:00.07,92244,30079707
random_access,22,600,0:00.06,70516,30079707
compress,22,500,0:48.02,221248,1260170444
decompress,22,500,0:23.74,80920,27887811
random_access,22,500,0:00.05,67232,27887811
random_access,22,500,0:00.02,26084,27887811
random_access,22,500,0:00.06,79480,27887811
compress,22,500,0:48.42,224932,1260170444
decompress,22,500,0:22.18,80980,27887811
random_access,22,500,0:00.05,67240,27887811
random_access,22,500,0:00.02,26044,27887811
random_access,22,500,0:00.06,79504,27887811
compress,22,500,0:47.01,235480,1260170444
decompress,22,500,0:21.91,80956,27887811
random_access,22,500,0:00.06,67108,27887811
random_access,22,500,0:00.02,26084,27887811
random_access,22,500,0:00.05,79412,27887811
compress,22,250,0:33.12,121832,523767175
decompress,22,250,0:11.11,48552,21382977
random_access,22,250,0:00.01,15348,21382977
random_access,22,250,0:00.03,47356,21382977
random_access,22,250,0:00.05,47368,21382977
compress,22,250,5:44.13,124388,523767175
decompress,22,250,0:11.15,48656,21382977
random_access,22,250,0:00.01,15236,21382977
random_access,22,250,0:00.04,47280,21382977
random_access,22,250,0:00.03,47248,21382977
compress,22,250,0:47.52,118840,523767175
decompress,22,250,0:11.18,48476,21382977
random_access,22,250,0:00.01,15452,21382977
random_access,22,250,0:00.04,47316,21382977
random_access,22,250,0:00.04,47424,21382977
compress,22,200,0:29.90,97676,404818779
decompress,22,200,0:08.07,42228,19970246
random_access,22,200,0:00.04,40940,19970246
random_access,22,200,0:00.02,22844,19970246
random_access,22,200,0:00.02,25612,19970246
compress,22,200,0:31.24,103744,404818779
decompress,22,200,0:09.08,42292,19970246
random_access,22,200,0:00.03,40952,19970246
random_access,22,200,0:00.02,22704,19970246
random_access,22,200,0:00.02,25732,19970246
compress,22,200,0:55.25,100708,404818779
decompress,22,200,0:09.08,42252,19970246
random_access,22,200,0:00.04,40756,19970246
random_access,22,200,0:00.02,22908,19970246
random_access,22,200,0:00.02,25580,19970246
compress,22,150,1:35.03,82036,289310171
decompress,22,150,0:07.26,35824,18153903
random_access,22,150,0:00.02,24944,18153903
random_access,22,150,0:00.02,18608,18153903
random_access,22,150,0:00.02,28484,18153903
compress,22,150,0:28.79,81188,289310171
decompress,22,150,0:07.08,35684,18153903
random_access,22,150,0:00.02,24904,18153903
random_access,22,150,0:00.01,18508,18153903
random_access,22,150,0:00.02,28604,18153903
compress,22,150,0:56.41,81008,289310171
decompress,22,150,0:06.97,35756,18153903
random_access,22,150,0:00.03,24932,18153903
random_access,22,150,0:00.02,18548,18153903
random_access,22,150,0:00.03,28416,18153903
compress,22,100,0:26.74,61708,188167433
decompress,22,100,0:04.75,29244,16157347
random_access,22,100,0:00.02,24760,16157347
random_access,22,100,0:00.01,14508,16157347
random_access,22,100,0:00.02,25208,16157347
compress,22,100,14:46.11,67104,188167433
decompress,22,100,0:04.92,29452,16157347
random_access,22,100,0:00.02,24960,16157347
random_access,22,100,0:00.01,14444,16157347
random_access,22,100,0:00.02,25108,16157347
compress,22,100,0:25.23,59880,188167433
decompress,22,100,0:05.36,29236,16157347
random_access,22,100,0:00.03,24964,16157347
random_access,22,100,0:00.02,14384,16157347
random_access,22,100,0:00.03,25104,16157347
compress,22,50,0:23.21,42900,93497821
decompress,22,50,0:02.93,22748,12992213
random_access,22,50,0:00.02,17304,12992213
random_access,22,50,0:00.01,16652,12992213
random_access,22,50,0:00.03,21420,12992213
compress,22,50,0:22.26,43536,93497821
decompress,22,50,0:02.56,22972,12992213
random_access,22,50,0:00.01,17124,12992213
random_access,22,50,0:00.02,16656,12992213
random_access,22,50,0:00.02,21468,12992213
compress,22,50,0:23.34,43108,93497821
decompress,22,50,0:03.07,22800,12992213
random_access,22,50,0:00.02,17124,12992213
random_access,22,50,0:00.02,16544,12992213
random_access,22,50,0:00.02,21480,12992213
compress,22,25,2:49.05,31008,53696715
decompress,22,25,0:01.90,19768,10803263
random_access,22,25,0:00.01,14304,10803263
random_access,22,25,0:00.01,14280,10803263
random_access,22,25,0:00.01,15292,10803263
compress,22,25,2:01.35,34520,53696715
decompress,22,25,0:01.78,19576,10803263
random_access,22,25,0:00.01,14244,10803263
random_access,22,25,0:00.01,14216,10803263
random_access,22,25,0:00.01,15344,10803263
compress,22,25,0:34.13,30516,53696715
decompress,22,25,0:01.84,19648,10803263
random_access,22,25,0:00.02,14148,10803263
random_access,22,25,0:00.01,14204,10803263
random_access,22,25,0:00.02,15312,10803263
compress,22,15,0:21.80,29404,38091974
decompress,22,15,0:01.38,18368,9369522
random_access,22,15,0:00.01,15868,9369522
random_access,22,15,0:00.01,14184,9369522
random_access,22,15,0:00.02,14528,9369522
compress,22,15,0:28.27,29880,38091974
decompress,22,15,0:01.48,18364,9369522
random_access,22,15,0:00.01,15788,9369522
random_access,22,15,0:00.01,14184,9369522
random_access,22,15,0:00.01,14400,9369522
compress,22,15,0:22.16,29296,38091974
decompress,22,15,0:01.45,18272,9369522
random_access,22,15,0:00.01,15756,9369522
random_access,22,15,0:00.01,14136,9369522
random_access,22,15,0:00.01,14380,9369522
compress,22,10,0:21.12,26280,29492942
decompress,22,10,0:01.22,17672,8234282
random_access,22,10,0:00.01,15320,8234282
random_access,22,10,0:00.01,15180,8234282
random_access,22,10,0:00.01,14108,8234282
compress,22,10,2:09.76,25208,29492942
decompress,22,10,0:01.21,17632,8234282
random_access,22,10,0:00.02,15264,8234282
random_access,22,10,0:00.01,15368,8234282
random_access,22,10,0:00.01,14096,8234282
compress,22,10,0:21.91,26616,29492942
decompress,22,10,0:01.28,17768,8234282
random_access,22,10,0:00.01,15312,8234282
random_access,22,10,0:00.02,15236,8234282
random_access,22,10,0:00.01,14108,8234282
compress,22,5,0:33.17,24284,20771127
decompress,22,5,0:01.12,16932,6721684
random_access,22,5,0:00.01,14364,6721684
random_access,22,5,0:00.01,14472,6721684
random_access,22,5,0:00.01,14128,6721684
compress,22,5,0:47.06,24216,20771127
decompress,22,5,0:01.08,16884,6721684
random_access,22,5,0:00.01,14356,6721684
random_access,22,5,0:00.02,14352,6721684
random_access,22,5,0:00.01,14176,6721684
compress,22,5,0:20.86,24272,20771127
decompress,22,5,0:01.07,16976,6721684
random_access,22,5,0:00.01,14356,6721684
random_access,22,5,0:00.01,14284,6721684
random_access,22,5,0:00.01,14216,6721684
compress,22,2,0:18.05,21888,12394258
decompress,22,2,0:00.76,16164,4637068
random_access,22,2,0:00.01,14240,4637068
random_access,22,2,0:00.01,14240,4637068
random_access,22,2,0:00.01,14088,4637068
compress,22,2,0:31.31,21688,12394258
decompress,22,2,0:00.80,16232,4637068
random_access,22,2,0:00.01,14116,4637068
random_access,22,2,0:00.01,14092,4637068
random_access,22,2,0:00.01,13996,4637068
compress,22,2,0:17.38,21748,12394258
decompress,22,2,0:00.90,16296,4637068
random_access,22,2,0:00.01,14096,4637068
random_access,22,2,0:00.01,14052,4637068
random_access,22,2,0:00.01,14236,4637068
compress,22,1,0:15.19,21216,8733373
decompress,22,1,0:00.74,16072,3488424
random_access,22,1,0:00.01,14340,3488424
random_access,22,1,0:00.01,14412,3488424
random_access,22,1,0:00.01,14384,3488424
compress,22,1,0:16.00,21084,8733373
decompress,22,1,0:00.60,16048,3488424
random_access,22,1,0:00.02,14244,3488424
random_access,22,1,0:00.01,14316,3488424
random_access,22,1,0:00.01,14468,3488424
compress,22,1,0:20.93,21620,8733373
decompress,22,1,0:00.69,16132,3488424
random_access,22,1,0:00.01,14420,3488424
random_access,22,1,0:00.01,14224,3488424
