Command,Chromosome,Sample_Size,Threads,Time_Taken,Memory_Used_MB,Input_file_size
compress,5,2000,2,7:43.04,469340,38847122651
compress,5,2000,2,7:51.96,480320,38847122651
compress,5,2000,3,7:44.66,529792,38847122651
compress,5,2000,3,7:48.67,525972,38847122651
compress,5,2000,4,7:50.56,577896,38847122651
compress,5,2000,4,7:44.89,579232,38847122651
compress,5,2000,8,7:46.56,720436,38847122651
compress,5,2000,8,7:33.24,716024,38847122651
compress,5,1500,1,5:18.89,406828,26059918559
compress,5,1500,1,5:17.53,403020,26059918559
compress,5,1500,2,5:18.40,450048,26059918559
compress,5,1500,2,5:12.91,445856,26059918559
compress,5,1500,3,5:19.13,502556,26059918559
compress,5,1500,3,5:17.38,487776,26059918559
compress,5,1500,4,4:56.03,532372,26059918559
compress,5,1500,4,5:22.29,530080,26059918559
compress,5,1500,8,5:18.98,675952,26059918559
compress,5,1500,8,5:18.75,694748,26059918559
compress,5,1000,1,3:12.13,392176,14964580692
compress,5,1000,1,3:07.30,383268,14964580692
compress,5,1000,2,3:13.17,413260,14964580692
compress,5,1000,2,3:09.68,423600,14964580692
compress,5,1000,3,3:11.68,459692,14964580692
compress,5,1000,3,3:08.61,466444,14964580692
compress,5,1000,4,3:07.58,488976,14964580692
compress,5,1000,4,3:07.42,503608,14964580692
compress,5,1000,8,3:05.81,666744,14964580692
compress,5,1000,8,3:10.27,657468,14964580692
compress,5,750,1,2:12.28,361712,10156521131
compress,5,750,1,2:11.81,364436,10156521131
compress,5,750,2,2:02.74,397076,10156521131
compress,5,750,2,2:12.93,394448,10156521131
compress,5,750,3,2:05.52,434476,10156521131
compress,5,750,3,2:07.40,460524,10156521131
compress,5,750,4,2:08.13,470968,10156521131
compress,5,750,4,2:12.61,478056,10156521131
compress,5,750,8,2:04.77,637460,10156521131
compress,5,750,8,2:11.24,611116,10156521131
compress,5,500,1,1:19.24,365672,5938221331
compress,5,500,1,1:18.74,360148,5938221331
compress,5,500,2,1:19.18,414492,5938221331
compress,5,500,2,1:19.35,421972,5938221331
compress,5,500,3,1:11.92,441584,5938221331
compress,5,500,3,1:17.16,439920,5938221331
compress,5,500,4,1:18.52,479620,5938221331
compress,5,500,4,1:18.54,476932,5938221331
compress,5,500,8,1:18.36,647752,5938221331
compress,5,500,8,1:18.08,626256,5938221331
compress,5,250,1,0:32.68,367028,2464681824
compress,5,250,1,0:36.99,361104,2464681824
compress,5,250,2,0:35.35,410232,2464681824
compress,5,250,2,0:36.98,411524,2464681824
compress,5,250,3,0:35.18,441404,2464681824
compress,5,250,3,0:36.41,443788,2464681824
compress,5,250,4,0:36.00,483184,2464681824
compress,5,250,4,0:36.71,486784,2464681824
compress,5,250,8,0:35.80,638952,2464681824
compress,5,250,8,0:36.67,663668,2464681824
compress,5,200,1,0:30.52,340680,1881622247
compress,5,200,1,0:29.44,338716,1881622247
compress,5,200,2,0:29.37,404420,1881622247
compress,5,200,2,0:28.79,388248,1881622247
compress,5,200,3,0:28.53,428084,1881622247
compress,5,200,3,0:29.00,426472,1881622247
compress,5,200,4,0:25.10,463828,1881622247
compress,5,200,4,0:24.70,450136,1881622247
compress,5,200,8,0:27.76,606776,1881622247
compress,5,200,8,0:28.46,589616,1881622247
compress,5,100,1,0:14.10,313460,857468417
compress,5,100,1,0:14.13,318720,857468417
compress,5,100,2,0:15.55,362400,857468417
compress,5,100,2,0:15.13,344048,857468417
compress,5,100,3,0:15.09,396756,857468417
compress,5,100,3,0:15.06,390164,857468417
compress,5,100,4,0:14.62,416356,857468417
compress,5,100,4,0:14.92,422236,857468417
compress,5,100,8,0:15.22,521728,857468417
compress,5,100,8,0:16.05,509604,857468417
compress,5,50,1,0:09.93,299816,428796075
compress,5,50,1,0:09.92,313912,428796075
compress,5,50,2,0:09.23,344644,428796075
compress,5,50,2,0:07.90,333200,428796075
compress,5,50,3,0:08.65,386816,428796075
compress,5,50,3,0:07.73,387284,428796075
compress,5,50,4,0:09.02,407576,428796075
compress,5,50,4,0:08.94,407164,428796075
compress,5,50,8,0:09.91,482032,428796075
compress,5,50,8,0:09.64,476092,428796075
compress,5,25,1,0:07.62,249948,234863212
compress,5,25,1,0:07.61,248448,234863212
compress,5,25,2,0:06.57,262224,234863212
compress,5,25,2,0:06.67,261020,234863212
compress,5,25,3,0:06.01,267364,234863212
compress,5,25,3,0:06.19,306420,234863212
compress,5,25,4,0:06.29,283900,234863212
compress,5,25,4,0:06.24,267312,234863212
compress,5,25,8,0:06.10,306708,234863212
compress,5,25,8,0:06.43,326692,234863212
compress,5,10,1,0:04.76,191148,121511961
compress,5,10,1,0:04.58,185624,121511961
compress,5,10,2,0:04.21,185648,121511961
compress,5,10,2,0:04.12,192664,121511961
compress,5,10,3,0:03.97,189412,121511961
compress,5,10,3,0:03.86,190708,121511961
compress,5,10,4,0:03.90,192508,121511961
compress,5,10,4,0:03.72,198348,121511961
compress,5,10,8,0:04.19,237108,121511961
compress,5,10,8,0:04.45,240840,121511961
compress,5,5,1,0:03.96,141768,90756828
compress,5,5,1,0:03.91,138940,90756828
compress,5,5,2,0:03.47,147568,90756828
compress,5,5,2,0:03.44,149100,90756828
compress,5,5,3,0:03.20,152424,90756828
compress,5,5,3,0:03.15,152152,90756828
compress,5,5,4,0:03.15,163252,90756828
compress,5,5,4,0:03.16,167584,90756828
compress,5,5,8,0:03.20,213340,90756828
compress,5,5,8,0:03.09,207468,90756828
compress,5,2,1,0:03.13,126108,64180987
compress,5,2,1,0:03.12,124380,64180987
compress,5,2,2,0:02.64,129452,64180987
compress,5,2,2,0:02.67,127672,64180987
compress,5,2,3,0:02.60,128224,64180987
compress,5,2,3,0:02.59,132840,64180987
compress,5,2,4,0:02.54,136244,64180987
compress,5,2,4,0:02.43,142004,64180987
compress,5,2,8,0:02.88,164720,64180987
compress,5,2,8,0:02.85,171712,64180987
compress,5,1,1,0:02.50,107292,47859343
compress,5,1,1,0:02.54,112424,47859343
compress,5,1,2,0:02.17,111748,47859343
compress,5,1,2,0:02.09,113008,47859343
compress,5,1,3,0:01.96,120704,47859343
compress,5,1,3,0:02.03,118108,47859343
compress,5,1,4,0:01.91,128884,47859343
compress,5,1,4,0:01.96,125248,47859343
compress,5,1,8,0:02.18,148696,47859343
compress,5,1,8,0:02.23,140380,47859343
compress,2,2500,1,14:14.06,458668,71576882678
compress,2,2500,1,14:14.67,471452,71576882678
compress,2,2500,2,14:05.19,498772,71576882678
compress,2,2500,2,14:12.61,502044,71576882678
compress,2,2500,3,13:40.12,537480,71576882678
compress,2,2500,3,13:16.75,558852,71576882678
compress,2,2500,4,13:57.53,585164,71576882678
compress,2,2500,4,14:15.40,580040,71576882678
compress,2,2500,8,13:49.78,755628,71576882678
compress,2,2500,8,14:07.64,754084,71576882678
compress,2,2000,1,10:21.28,425724,52177958485
compress,2,2000,1,10:08.20,436572,52177958485
compress,2,2000,2,10:23.73,477600,52177958485
compress,2,2000,2,10:24.69,486312,52177958485
compress,2,2000,3,10:24.41,545360,52177958485
compress,2,2000,3,10:18.45,528940,52177958485
compress,2,2000,4,10:25.44,555044,52177958485
compress,2,2000,4,10:21.34,581252,52177958485
compress,2,2000,8,10:21.45,732916,52177958485
compress,2,2000,8,10:05.05,757920,52177958485
compress,2,1500,1,7:04.55,401464,34900258829
compress,2,1500,1,6:56.16,416352,34900258829
compress,2,1500,2,6:58.61,437492,34900258829
compress,2,1500,2,7:05.89,435916,34900258829
compress,2,1500,3,7:11.07,490560,34900258829
compress,2,1500,3,7:04.96,489252,34900258829
compress,2,1500,4,7:05.90,529460,34900258829
compress,2,1500,4,7:00.00,520512,34900258829
compress,2,1500,8,7:00.03,734580,34900258829
compress,2,1500,8,7:08.72,700332,34900258829
compress,2,1000,1,4:14.66,398176,19996931052
compress,2,1000,1,4:13.12,400592,19996931052
compress,2,1000,2,4:10.24,443660,19996931052
compress,2,1000,2,4:09.61,433284,19996931052
compress,2,1000,3,4:11.98,465912,19996931052
compress,2,1000,3,4:03.90,507748,19996931052
compress,2,1000,4,4:14.80,557236,19996931052
compress,2,1000,4,4:12.94,526188,19996931052
compress,2,1000,8,4:07.31,744816,19996931052
compress,2,1000,8,4:12.41,727584,19996931052
compress,2,750,1,2:52.54,372628,13505511395
compress,2,750,1,2:57.79,374268,13505511395
compress,2,750,2,2:57.56,422808,13505511395
compress,2,750,2,2:56.55,410780,13505511395
compress,2,750,3,2:52.07,451336,13505511395
compress,2,750,3,2:44.61,464144,13505511395
compress,2,750,4,2:51.05,499344,13505511395
compress,2,750,4,2:53.93,518208,13505511395
compress,2,750,8,2:57.06,693692,13505511395
compress,2,750,8,2:56.21,693768,13505511395
compress,2,500,1,1:46.66,359804,7868848634
compress,2,500,1,1:46.45,371936,7868848634
compress,2,500,2,1:44.24,422068,7868848634
compress,2,500,2,1:41.26,405744,7868848634
compress,2,500,3,1:45.44,446080,7868848634
compress,2,500,3,1:42.02,437348,7868848634
compress,2,500,4,1:35.53,492868,7868848634
compress,2,500,4,1:44.59,483688,7868848634
compress,2,500,8,1:44.30,659076,7868848634
compress,2,500,8,1:41.23,668148,7868848634
compress,2,250,1,0:50.27,369968,3275024841
compress,2,250,1,0:49.45,361204,3275024841
compress,2,250,2,0:48.18,412060,3275024841
compress,2,250,2,0:48.44,418012,3275024841
compress,2,250,3,0:47.28,464568,3275024841
compress,2,250,3,0:43.30,458500,3275024841
compress,2,250,4,0:48.69,485836,3275024841
compress,2,250,4,0:46.53,480184,3275024841
compress,2,250,8,0:45.40,663240,3275024841
compress,2,250,8,0:47.39,621600,3275024841
compress,2,200,1,0:40.73,354312,2492322288
compress,2,200,1,0:39.26,366636,2492322288
compress,2,200,2,0:38.56,394488,2492322288
compress,2,200,2,0:37.47,391312,2492322288
compress,2,200,3,0:32.89,437948,2492322288
compress,2,200,3,0:38.00,438696,2492322288
compress,2,200,4,0:36.57,472808,2492322288
compress,2,200,4,0:37.93,465364,2492322288
compress,2,200,8,0:38.18,606204,2492322288
compress,2,200,8,0:37.16,645792,2492322288
compress,2,100,1,0:21.45,349884,1136633599
compress,2,100,1,0:21.54,352880,1136633599
compress,2,100,2,0:20.15,397008,1136633599
compress,2,100,2,0:20.56,409612,1136633599
compress,2,100,3,0:20.09,425644,1136633599
compress,2,100,3,0:20.51,437844,1136633599
compress,2,100,4,0:20.44,478004,1136633599
compress,2,100,4,0:19.49,470876,1136633599
compress,2,100,8,0:19.59,594280,1136633599
compress,2,100,8,0:18.57,570672,1136633599
compress,2,50,1,0:12.69,314608,565047332
compress,2,50,1,0:12.67,327684,565047332
compress,2,50,2,0:11.90,351244,565047332
compress,2,50,2,0:11.87,350196,565047332
compress,2,50,3,0:11.60,390048,565047332
compress,2,50,3,0:11.31,385144,565047332
compress,2,50,4,0:11.65,419268,565047332
compress,2,50,4,0:11.43,417640,565047332
compress,2,50,8,0:12.34,510192,565047332
compress,2,50,8,0:12.35,498640,565047332
compress,2,25,1,0:08.94,287012,306943911
compress,2,25,1,0:09.02,296960,306943911
compress,2,25,2,0:07.40,345952,306943911
compress,2,25,2,0:07.69,334820,306943911
compress,2,25,3,0:07.33,369120,306943911
compress,2,25,3,0:07.42,381188,306943911
compress,2,25,4,0:06.90,401316,306943911
compress,2,25,4,0:07.66,384608,306943911
compress,2,25,8,0:08.57,465552,306943911
compress,2,25,8,0:09.32,460820,306943911
compress,2,10,1,0:07.09,239160,190562758
compress,2,10,1,0:07.38,235328,190562758
compress,2,10,2,0:06.41,240068,190562758
compress,2,10,2,0:06.17,242944,190562758
compress,2,10,3,0:06.06,278204,190562758
compress,2,10,3,0:06.33,249420,190562758
compress,2,10,4,0:05.73,256848,190562758
compress,2,10,4,0:05.90,254968,190562758
compress,2,10,8,0:06.07,332036,190562758
compress,2,10,8,0:05.51,332344,190562758
compress,2,5,1,0:06.01,198068,141215216
compress,2,5,1,0:05.90,199752,141215216
compress,2,5,2,0:04.98,208496,141215216
compress,2,5,2,0:04.92,203908,141215216
compress,2,5,3,0:04.70,220636,141215216
compress,2,5,3,0:04.69,212228,141215216
compress,2,5,4,0:04.57,209460,141215216
compress,2,5,4,0:04.47,225688,141215216
compress,2,5,8,0:04.48,301832,141215216
compress,2,5,8,0:04.94,268104,141215216
compress,2,2,1,0:04.22,173380,94271879
compress,2,2,1,0:04.33,166836,94271879
compress,2,2,2,0:03.63,175888,94271879
compress,2,2,2,0:03.67,172972,94271879
compress,2,2,3,0:03.46,170372,94271879
compress,2,2,3,0:03.48,179860,94271879
compress,2,2,4,0:03.25,172620,94271879
compress,2,2,4,0:03.30,172648,94271879
compress,2,2,8,0:03.46,237284,94271879
compress,2,2,8,0:03.82,217412,94271879
compress,2,1,1,0:03.24,125756,65140267
compress,2,1,1,0:03.13,129668,65140267
compress,2,1,2,0:02.70,130016,65140267
compress,2,1,2,0:02.68,130964,65140267
compress,2,1,3,0:02.48,132520,65140267
compress,2,1,3,0:02.46,134032,65140267
compress,2,1,4,0:02.42,139012,65140267
compress,2,1,4,0:02.46,137300,65140267
compress,2,1,8,0:02.74,175984,65140267
compress,2,1,8,0:02.50,170580,65140267
compress,21,2500,1,1:57.52,391364,11178536034
compress,21,2500,1,2:19.88,392964,11178536034
compress,21,2500,2,2:15.64,433032,11178536034
compress,21,2500,2,2:15.82,423408,11178536034
compress,21,2500,3,1:59.85,454216,11178536034
compress,21,2500,3,2:15.59,466808,11178536034
compress,21,2500,4,2:15.89,486152,11178536034
compress,21,2500,4,1:54.71,479188,11178536034
compress,21,2500,8,2:18.34,600836,11178536034
compress,21,2500,8,2:18.67,568240,11178536034
compress,21,2000,1,1:38.96,356588,8206309719
compress,21,2000,1,1:39.05,342552,8206309719
compress,21,2000,2,1:42.41,371080,8206309719
compress,21,2000,2,1:39.14,380036,8206309719
compress,21,2000,3,1:40.19,357796,8206309719
compress,21,2000,3,1:40.12,373292,8206309719
compress,21,2000,4,1:40.20,400252,8206309719
compress,21,2000,4,1:41.45,400364,8206309719
compress,21,2000,8,1:39.72,555628,8206309719
compress,21,2000,8,1:32.01,462620,8206309719
compress,21,1500,1,1:09.57,292188,5516039003
compress,21,1500,1,1:06.39,275936,5516039003
compress,21,1500,2,1:09.07,306224,5516039003
compress,21,1500,2,1:11.94,318272,5516039003
compress,21,1500,3,1:08.07,324932,5516039003
compress,21,1500,3,1:09.28,320956,5516039003
compress,21,1500,4,1:09.25,340988,5516039003
compress,21,1500,4,1:06.66,374456,5516039003
compress,21,1500,8,1:07.76,425844,5516039003
compress,21,1500,8,1:06.75,437196,5516039003
compress,21,1000,1,0:40.80,266704,3167770802
compress,21,1000,1,0:42.66,275344,3167770802
compress,21,1000,2,0:41.72,288036,3167770802
compress,21,1000,2,0:42.40,295844,3167770802
compress,21,1000,3,0:39.37,295420,3167770802
compress,21,1000,3,0:40.24,297560,3167770802
compress,21,1000,4,0:40.39,306348,3167770802
compress,21,1000,4,0:40.67,312740,3167770802
compress,21,1000,8,0:41.82,402192,3167770802
compress,21,1000,8,0:35.15,400860,3167770802
compress,21,750,1,0:28.22,247348,2143369275
compress,21,750,1,0:28.71,252192,2143369275
compress,21,750,2,0:28.38,275520,2143369275
compress,21,750,2,0:27.80,282076,2143369275
compress,21,750,3,0:28.24,287868,2143369275
compress,21,750,3,0:28.09,278516,2143369275
compress,21,750,4,0:29.32,314500,2143369275
compress,21,750,4,0:27.90,303184,2143369275
compress,21,750,8,0:28.62,389132,2143369275
compress,21,750,8,0:28.31,399476,2143369275
compress,21,500,1,0:15.70,229976,1258224973
compress,21,500,1,0:15.70,225660,1258224973
compress,21,500,2,0:17.72,275476,1258224973
compress,21,500,2,0:18.33,254948,1258224973
compress,21,500,3,0:16.70,279388,1258224973
compress,21,500,3,0:16.75,284552,1258224973
compress,21,500,4,0:16.92,296568,1258224973
compress,21,500,4,0:14.63,312108,1258224973
compress,21,500,8,0:17.08,398920,1258224973
compress,21,500,8,0:17.17,407308,1258224973
compress,21,250,1,0:08.65,160520,523275367
compress,21,250,1,0:07.76,161392,523275367
compress,21,250,2,0:08.06,186672,523275367
compress,21,250,2,0:08.13,186316,523275367
compress,21,250,3,0:07.91,208980,523275367
compress,21,250,3,0:08.25,214540,523275367
compress,21,250,4,0:06.73,235564,523275367
compress,21,250,4,0:07.73,231180,523275367
compress,21,250,8,0:06.80,294980,523275367
compress,21,250,8,0:07.86,264160,523275367
compress,21,200,1,0:07.04,154752,399533081
compress,21,200,1,0:06.92,155628,399533081
compress,21,200,2,0:06.62,179512,399533081
compress,21,200,2,0:06.54,179460,399533081
compress,21,200,3,0:06.33,206824,399533081
compress,21,200,3,0:06.28,206012,399533081
compress,21,200,4,0:06.21,232060,399533081
compress,21,200,4,0:06.29,233364,399533081
compress,21,200,8,0:06.45,244288,399533081
compress,21,200,8,0:06.21,257572,399533081
compress,21,100,1,0:03.58,156808,182454726
compress,21,100,1,0:04.09,154316,182454726
compress,21,100,2,0:03.66,174900,182454726
compress,21,100,2,0:03.64,176044,182454726
compress,21,100,3,0:03.57,179168,182454726
compress,21,100,3,0:03.46,185500,182454726
compress,21,100,4,0:03.44,197180,182454726
compress,21,100,4,0:03.08,187536,182454726
compress,21,100,8,0:03.46,195060,182454726
compress,21,100,8,0:03.42,192696,182454726
compress,21,50,1,0:02.72,124492,95513549
compress,21,50,1,0:02.64,122332,95513549
compress,21,50,2,0:02.41,128484,95513549
compress,21,50,2,0:02.54,135968,95513549
compress,21,50,3,0:02.39,136772,95513549
compress,21,50,3,0:02.39,135800,95513549
compress,21,50,4,0:02.35,140392,95513549
compress,21,50,4,0:02.28,140128,95513549
compress,21,50,8,0:02.52,152232,95513549
compress,21,50,8,0:02.29,145560,95513549
compress,21,25,1,0:02.14,93180,56146441
compress,21,25,1,0:02.16,97164,56146441
compress,21,25,2,0:01.96,103980,56146441
compress,21,25,2,0:01.88,97376,56146441
compress,21,25,3,0:01.82,103532,56146441
compress,21,25,3,0:01.73,107428,56146441
compress,21,25,4,0:01.77,112100,56146441
compress,21,25,4,0:01.90,109464,56146441
compress,21,25,8,0:02.26,122544,56146441
compress,21,25,8,0:02.03,137852,56146441
compress,21,10,1,0:01.69,90856,32514125
compress,21,10,1,0:01.74,91052,32514125
compress,21,10,2,0:01.47,94404,32514125
compress,21,10,2,0:01.49,94320,32514125
compress,21,10,3,0:01.39,101212,32514125
compress,21,10,3,0:01.44,101112,32514125
compress,21,10,4,0:01.40,107628,32514125
compress,21,10,4,0:01.38,103324,32514125
compress,21,10,8,0:01.50,118708,32514125
compress,21,10,8,0:01.62,117808,32514125
compress,21,5,1,0:01.47,84124,24569617
compress,21,5,1,0:01.59,85772,24569617
compress,21,5,2,0:01.41,90704,24569617
compress,21,5,2,0:01.32,88972,24569617
compress,21,5,3,0:01.27,96804,24569617
compress,21,5,3,0:01.27,96336,24569617
compress,21,5,4,0:01.25,98612,24569617
compress,21,5,4,0:01.27,101312,24569617
compress,21,5,8,0:01.44,106668,24569617
compress,21,5,8,0:01.84,118512,24569617
compress,21,2,1,0:01.06,62320,16818557
compress,21,2,1,0:01.09,61496,16818557
compress,21,2,2,0:01.06,65972,16818557
compress,21,2,2,0:01.05,65628,16818557
compress,21,2,3,0:01.08,66932,16818557
compress,21,2,3,0:01.04,65524,16818557
compress,21,2,4,0:01.09,73580,16818557
compress,21,2,4,0:01.07,73288,16818557
compress,21,2,8,0:01.12,95500,16818557
compress,21,2,8,0:01.12,98956,16818557
compress,21,1,1,0:00.95,52916,12072605
compress,21,1,1,0:00.96,52904,12072605
compress,21,1,2,0:00.97,56288,12072605
compress,21,1,2,0:00.94,55824,12072605
compress,21,1,3,0:00.99,56992,12072605
compress,21,1,3,0:00.95,56488,12072605
compress,21,1,4,0:00.97,63344,12072605
compress,21,1,4,0:01.00,64360,12072605
compress,21,1,8,0:01.08,79264,12072605
compress,21,1,8,0:01.07,79424,12072605
compress,4,2500,1,11:28.87,450080,57939090604
compress,4,2500,1,11:21.29,455336,57939090604
compress,4,2500,2,11:23.31,492252,57939090604
compress,4,2500,2,11:20.94,488488,57939090604
compress,4,2500,3,11:37.96,570244,57939090604
compress,4,2500,3,11:19.34,538232,57939090604
compress,4,2500,4,11:36.04,564636,57939090604
compress,4,2500,4,10:59.67,592140,57939090604
compress,4,2500,8,11:09.23,742420,57939090604
compress,4,2500,8,11:31.25,763108,57939090604
compress,4,2000,1,8:31.06,442576,42438208716
compress,4,2000,1,8:31.91,439084,42438208716
compress,4,2000,2,8:35.57,474044,42438208716
compress,4,2000,2,8:28.41,479548,42438208716
compress,4,2000,3,8:22.93,534668,42438208716
compress,4,2000,3,8:36.87,518252,42438208716
compress,4,2000,4,8:28.97,537056,42438208716
compress,4,2000,4,8:26.63,582140,42438208716
compress,4,2000,8,8:24.73,707764,42438208716
compress,4,2000,8,8:28.33,739648,42438208716
compress,4,1500,1,5:58.02,411044,28550375054
compress,4,1500,1,5:53.86,394776,28550375054
compress,4,1500,2,5:53.36,433432,28550375054
compress,4,1500,2,5:49.32,452920,28550375054
compress,4,1500,3,5:51.56,489480,28550375054
compress,4,1500,3,5:53.90,471980,28550375054
compress,4,1500,4,5:51.24,521436,28550375054
compress,4,1500,4,5:53.37,523248,28550375054
compress,4,1500,8,5:52.07,677540,28550375054
compress,4,1500,8,5:45.54,699524,28550375054
compress,4,1000,1,3:32.91,393844,16420084134
compress,4,1000,1,3:29.64,382900,16420084134
compress,4,1000,2,3:31.05,436868,16420084134
compress,4,1000,2,3:29.96,434532,16420084134
compress,4,1000,3,3:26.32,463332,16420084134
compress,4,1000,3,3:23.99,466920,16420084134
compress,4,1000,4,3:23.18,534644,16420084134
compress,4,1000,4,3:29.44,500436,16420084134
compress,4,1000,8,3:25.15,706356,16420084134
compress,4,1000,8,3:27.99,702648,16420084134
compress,4,750,1,2:23.50,358736,11186913803
compress,4,750,1,2:25.02,351420,11186913803
compress,4,750,2,2:26.61,392524,11186913803
compress,4,750,2,2:24.45,401912,11186913803
compress,4,750,3,2:22.91,428640,11186913803
compress,4,750,3,2:25.05,452372,11186913803
compress,4,750,4,2:27.34,491816,11186913803
compress,4,750,4,2:22.99,465928,11186913803
compress,4,750,8,2:23.11,638708,11186913803
compress,4,750,8,2:19.25,633828,11186913803
compress,4,500,1,1:29.09,371832,6568899097
compress,4,500,1,1:26.99,368456,6568899097
compress,4,500,2,1:28.13,406168,6568899097
compress,4,500,2,1:26.91,405716,6568899097
compress,4,500,3,1:27.28,456644,6568899097
compress,4,500,3,1:27.61,440912,6568899097
compress,4,500,4,1:27.40,477116,6568899097
compress,4,500,4,1:28.42,471976,6568899097
compress,4,500,8,1:24.96,631224,6568899097
compress,4,500,8,1:27.01,611684,6568899097
compress,4,250,1,0:42.10,370704,2754251111
compress,4,250,1,0:40.71,357196,2754251111
compress,4,250,2,0:37.93,399000,2754251111
compress,4,250,2,0:40.86,407852,2754251111
compress,4,250,3,0:39.62,452264,2754251111
compress,4,250,3,0:39.02,442824,2754251111
compress,4,250,4,0:37.88,487600,2754251111
compress,4,250,4,0:40.12,477700,2754251111
compress,4,250,8,0:40.22,625732,2754251111
compress,4,250,8,0:38.30,607680,2754251111
compress,4,200,1,0:34.14,360940,2117981532
compress,4,200,1,0:32.53,356968,2117981532
compress,4,200,2,0:32.21,408624,2117981532
compress,4,200,2,0:28.16,403068,2117981532
compress,4,200,3,0:32.73,452660,2117981532
compress,4,200,3,0:32.25,443544,2117981532
compress,4,200,4,0:27.79,467580,2117981532
compress,4,200,4,0:32.59,479432,2117981532
compress,4,200,8,0:30.07,618812,2117981532
compress,4,200,8,0:32.66,636212,2117981532
compress,4,100,1,0:18.66,325348,977816581
compress,4,100,1,0:18.29,329468,977816581
compress,4,100,2,0:15.32,383360,977816581
compress,4,100,2,0:17.60,377116,977816581
compress,4,100,3,0:17.45,397180,977816581
compress,4,100,3,0:17.08,417272,977816581
compress,4,100,4,0:17.44,434572,977816581
compress,4,100,4,0:17.02,447932,977816581
compress,4,100,8,0:17.83,547948,977816581
compress,4,100,8,0:17.68,553516,977816581
compress,4,50,1,0:11.02,306468,496986188
compress,4,50,1,0:10.62,327280,496986188
compress,4,50,2,0:09.35,369232,496986188
compress,4,50,2,0:10.02,355020,496986188
compress,4,50,3,0:10.21,388732,496986188
compress,4,50,3,0:09.98,398064,496986188
compress,4,50,4,0:10.09,414856,496986188
compress,4,50,4,0:10.22,409116,496986188
compress,4,50,8,0:10.20,496076,496986188
compress,4,50,8,0:10.07,496624,496986188
compress,4,25,1,0:08.71,287036,276136395
compress,4,25,1,0:08.75,294880,276136395
compress,4,25,2,0:07.27,325364,276136395
compress,4,25,2,0:07.47,320696,276136395
compress,4,25,3,0:07.25,358116,276136395
compress,4,25,3,0:07.23,350776,276136395
compress,4,25,4,0:06.98,373604,276136395
compress,4,25,4,0:07.01,377264,276136395
compress,4,25,8,0:09.16,454684,276136395
compress,4,25,8,0:08.27,451800,276136395
compress,4,10,1,0:06.47,211732,166278783
compress,4,10,1,0:06.52,216180,166278783
compress,4,10,2,0:05.65,217312,166278783
compress,4,10,2,0:05.71,218024,166278783
compress,4,10,3,0:05.39,218888,166278783
compress,4,10,3,0:05.35,232404,166278783
compress,4,10,4,0:05.11,229460,166278783
compress,4,10,4,0:05.29,231928,166278783
compress,4,10,8,0:05.56,294876,166278783
compress,4,10,8,0:05.36,275088,166278783
compress,4,5,1,0:05.24,186968,123725230
compress,4,5,1,0:05.27,185280,123725230
compress,4,5,2,0:04.25,187044,123725230
compress,4,5,2,0:04.41,190184,123725230
compress,4,5,3,0:04.14,202260,123725230
compress,4,5,3,0:04.08,188508,123725230
compress,4,5,4,0:03.93,206100,123725230
compress,4,5,4,0:04.15,211336,123725230
compress,4,5,8,0:04.11,237912,123725230
compress,4,5,8,0:04.33,260536,123725230
compress,4,2,1,0:03.73,127284,78117828
compress,4,2,1,0:03.72,132068,78117828
compress,4,2,2,0:02.96,141520,78117828
compress,4,2,2,0:03.08,140252,78117828
compress,4,2,3,0:02.92,144360,78117828
compress,4,2,3,0:02.94,141528,78117828
compress,4,2,4,0:02.81,157136,78117828
compress,4,2,4,0:02.83,152928,78117828
compress,4,2,8,0:03.25,188284,78117828
compress,4,2,8,0:02.95,193472,78117828
compress,4,1,1,0:02.87,120752,57460637
compress,4,1,1,0:02.84,122144,57460637
compress,4,1,2,0:02.44,125268,57460637
compress,4,1,2,0:02.48,124972,57460637
compress,4,1,3,0:02.29,125748,57460637
compress,4,1,3,0:02.27,127448,57460637
compress,4,1,4,0:02.26,131600,57460637
compress,4,1,4,0:02.31,134980,57460637
compress,4,1,8,0:02.35,155008,57460637
compress,4,1,8,0:02.54,179388,57460637
compress,19,2500,1,3:44.60,418220,18530436407
compress,19,2500,1,3:34.48,421356,18530436407
compress,19,2500,2,3:43.06,459516,18530436407
compress,19,2500,2,3:42.08,458212,18530436407
compress,19,2500,3,3:52.14,508696,18530436407
compress,19,2500,3,3:45.63,505240,18530436407
compress,19,2500,4,3:49.64,521060,18530436407
compress,19,2500,4,3:45.02,533892,18530436407
compress,19,2500,8,3:46.16,651612,18530436407
compress,19,2500,8,3:43.96,619696,18530436407
compress,19,2000,1,2:43.78,403920,13564024304
compress,19,2000,1,2:31.44,400576,13564024304
compress,19,2000,2,2:43.57,425356,13564024304
compress,19,2000,2,2:48.62,433660,13564024304
compress,19,2000,3,2:46.16,459880,13564024304
compress,19,2000,3,2:44.81,469388,13564024304
compress,19,2000,4,2:30.11,512476,13564024304
compress,19,2000,4,2:46.49,493940,13564024304
compress,19,2000,8,2:45.72,624452,13564024304
compress,19,2000,8,2:42.87,604884,13564024304
compress,19,1500,1,1:51.12,354612,9105333107
compress,19,1500,1,1:55.68,346008,9105333107
compress,19,1500,2,1:51.60,387448,9105333107
